PIDES
AlphaP	AlphaI	AlphaD	GammaI	GammaD	OmegaP	OmegaI	OmegaP	H	To
0.010000	0.017000	0.000000	0.050000	0.035000	0.000000	2.513270	2.010620	0.000000	0.500000	5.000000
SaidaP	SaidaI	SaidaD	J	Kp	Ki	Kd
-1.394733	-8.148726	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.162674	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.176621	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.190568	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.204516	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.218463	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.232410	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.246358	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.260305	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.274252	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.288200	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.302147	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.316094	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.330042	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.343989	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.357936	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.371884	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.385831	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.399778	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.413726	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.427673	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.441620	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.455568	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.469515	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.483462	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.497409	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.511357	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.525304	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.539251	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.553199	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.567146	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.581093	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.595041	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.608988	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.622935	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.636883	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.650830	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.664777	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.678725	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.692672	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.706619	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.720567	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.734514	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.748461	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.762409	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.776356	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.790303	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.804251	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.818198	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.832145	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.846093	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.860040	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.873987	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.887935	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.901882	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.915829	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.929777	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.943724	0.000000	0.000000	0.400000	0.200000	0.000000
-1.372940	-8.957562	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-8.971183	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.984912	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-8.998860	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.012807	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.026754	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.040701	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.054649	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.068596	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.082543	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.096491	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-9.110220	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.123950	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.137897	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.151844	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.165792	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.179739	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.193686	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.207634	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.221581	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.235528	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.249476	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.263423	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.277370	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.291318	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.305265	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.319212	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.333160	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.347107	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.361054	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.375002	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.388949	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.402896	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.416843	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.430791	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.444738	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.458685	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.472633	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.486580	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.500527	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.514475	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.528422	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.542369	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.556317	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.570264	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.584211	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.598159	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.612106	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.626053	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.640001	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.653948	0.000000	0.000000	0.400000	0.200000	0.000000
-1.416525	-9.668004	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.682061	0.000000	0.000000	0.400000	0.200000	0.000000
-1.416525	-9.696117	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.710173	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.724338	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.738504	0.000000	0.000000	0.400000	0.200000	0.000000
-1.416525	-9.752560	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.766834	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-9.780999	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.795165	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.809548	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.823931	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.838314	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.852697	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.867081	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.881464	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.895847	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.910230	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.924613	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.938997	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.953380	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.967763	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.982146	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-9.996529	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.010912	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.025296	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.039679	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.054062	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.068445	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.082828	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.097212	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.111595	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.125978	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.140361	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.154744	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.169127	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.183511	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.197894	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.212277	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.226660	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.241043	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.255427	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.269810	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.284193	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.298576	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.312959	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.327342	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.341726	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.356109	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.370492	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.384875	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.399258	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.413642	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.428025	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.442408	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.456791	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.471174	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.485557	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.499941	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.514324	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.528707	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.543090	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.557473	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.571857	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.586240	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.600623	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.615006	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.629389	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.643772	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.658156	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.672539	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.686922	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.701305	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.715688	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.730072	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.744455	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.758838	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.773221	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.787604	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.801987	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.816371	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.830754	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.845137	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.859520	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.873903	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.888287	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.902670	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.917053	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.931436	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.945819	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.960202	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.974586	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-10.988969	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.003352	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.017735	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.032118	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.046502	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.060885	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.075268	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.089651	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.104034	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.118417	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.132801	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.146966	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.161131	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-11.175514	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.189680	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.203627	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.217574	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.231522	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.245469	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.259416	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-11.273364	0.000000	0.000000	0.400000	0.200000	0.000000
-1.372940	-11.287202	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-11.300822	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-11.314334	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-11.327845	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-11.341357	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-11.354650	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-11.367726	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-11.380802	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-11.393877	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-11.406953	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-11.419811	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-11.432450	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-11.445090	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-11.457730	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.470152	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.482356	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.494559	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.506763	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.518967	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-11.531171	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.543157	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.554925	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.566693	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.578461	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.590229	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.601997	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.613766	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.625534	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.637302	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.649070	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.660838	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.672606	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.684374	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.696142	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.707910	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.719678	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.731446	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.743214	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-11.754982	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.766532	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.777865	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.789197	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.800529	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.811861	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.823193	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.834526	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.845858	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.857190	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.868522	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.879854	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-11.891187	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.902301	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.913197	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.924094	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.934990	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.945886	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.956783	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.967679	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.978575	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-11.989472	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-12.000368	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.011046	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.021507	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.031967	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.042428	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.052888	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.063349	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.073809	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.084270	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.094730	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.105191	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.115651	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.126112	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.136572	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.147033	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.157493	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.167954	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.178414	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.188875	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.199335	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.209796	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.220256	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.230717	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.241177	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.251638	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.262098	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-12.272559	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.282801	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.292826	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.302851	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.312875	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.322900	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.332925	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.342949	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.352974	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.362999	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.373023	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.383048	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.393072	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.403097	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.413122	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.423146	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.433171	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-12.443196	0.000000	0.000000	0.400000	0.200000	0.000000
-0.880364	-12.443339	0.000000	0.000000	0.400000	0.200000	0.000000
-0.760964	-12.443587	0.000000	0.000000	0.400000	0.200000	0.000000
-0.641564	-12.443903	0.000000	0.000000	0.400000	0.200000	0.000000
-0.522164	-12.444253	0.000000	0.000000	0.400000	0.200000	0.000000
-0.399164	-12.444600	0.000000	0.000000	0.400000	0.200000	0.000000
-0.279764	-12.444907	0.000000	0.000000	0.400000	0.200000	0.000000
-0.160364	-12.445139	0.000000	0.000000	0.400000	0.200000	0.000000
-0.038564	-12.445258	0.000000	0.000000	0.400000	0.200000	0.000000
0.080536	-12.445230	0.000000	0.000000	0.400000	0.200000	0.000000
0.202336	-12.445017	0.000000	0.000000	0.400000	0.200000	0.000000
0.321736	-12.444583	0.000000	0.000000	0.400000	0.200000	0.000000
0.440836	-12.443895	0.000000	0.000000	0.400000	0.200000	0.000000
0.560536	-12.442917	0.000000	0.000000	0.400000	0.200000	0.000000
0.682936	-12.441607	0.000000	0.000000	0.400000	0.200000	0.000000
0.796636	-12.439944	0.000000	0.000000	0.400000	0.200000	0.000000
0.919336	-12.437882	0.000000	0.000000	0.400000	0.200000	0.000000
1.043536	-12.435372	0.000000	0.000000	0.400000	0.200000	0.000000
1.157836	-12.432400	0.000000	0.000000	0.400000	0.200000	0.000000
1.279636	-12.428924	0.000000	0.000000	0.400000	0.200000	0.000000
1.399336	-12.424902	0.000000	0.000000	0.400000	0.200000	0.000000
1.518736	-12.420304	0.000000	0.000000	0.400000	0.200000	0.000000
1.637836	-12.415095	0.000000	0.000000	0.400000	0.200000	0.000000
1.760236	-12.409228	0.000000	0.000000	0.400000	0.200000	0.000000
1.879636	-12.402671	0.000000	0.000000	0.400000	0.200000	0.000000
2.001436	-12.395385	0.000000	0.000000	0.400000	0.200000	0.000000
2.120536	-12.387339	0.000000	0.000000	0.400000	0.200000	0.000000
2.209250	-12.378530	0.000000	0.000000	0.400000	0.200000	0.000000
2.313350	-12.369034	0.000000	0.000000	0.400000	0.200000	0.000000
2.433050	-12.358713	0.000000	0.000000	0.400000	0.200000	0.000000
2.552450	-12.347501	0.000000	0.000000	0.400000	0.200000	0.000000
2.674250	-12.335348	0.000000	0.000000	0.400000	0.200000	0.000000
2.793350	-12.322227	0.000000	0.000000	0.400000	0.200000	0.000000
2.912750	-12.308109	0.000000	0.000000	0.400000	0.200000	0.000000
3.034550	-12.292941	0.000000	0.000000	0.400000	0.200000	0.000000
3.153950	-12.276696	0.000000	0.000000	0.400000	0.200000	0.000000
3.273650	-12.259343	0.000000	0.000000	0.400000	0.200000	0.000000
3.395450	-12.240830	0.000000	0.000000	0.400000	0.200000	0.000000
3.514850	-12.221132	0.000000	0.000000	0.400000	0.200000	0.000000
3.634250	-12.200219	0.000000	0.000000	0.400000	0.200000	0.000000
3.756350	-12.178036	0.000000	0.000000	0.400000	0.200000	0.000000
3.875450	-12.154562	0.000000	0.000000	0.400000	0.200000	0.000000
3.995450	-12.129761	0.000000	0.000000	0.400000	0.200000	0.000000
4.113950	-12.103608	0.000000	0.000000	0.400000	0.200000	0.000000
4.233650	-12.076062	0.000000	0.000000	0.400000	0.200000	0.000000
4.353050	-12.047087	0.000000	0.000000	0.400000	0.200000	0.000000
4.476050	-12.016615	0.000000	0.000000	0.400000	0.200000	0.000000
4.595150	-11.984632	0.000000	0.000000	0.400000	0.200000	0.000000
4.671565	-11.951265	0.000000	0.000000	0.400000	0.200000	0.000000
4.793365	-11.916464	0.000000	0.000000	0.400000	0.200000	0.000000
