PIDES
AlphaP	AlphaI	AlphaD	GammaI	GammaD	OmegaP	OmegaI	OmegaP	H	To
0.010000	0.017000	0.000000	0.050000	0.035000	0.000000	2.513270	2.010620	0.000000	0.500000	5.000000
SaidaP	SaidaI	SaidaD	J	Kp	Ki	Kd
-1.787001	-21.751947	0.000000	0.000000	0.400000	0.200000	0.000000
-1.787001	-21.769817	0.000000	0.000000	0.400000	0.200000	0.000000
-1.787001	-21.787687	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.805340	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.822774	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.840208	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.857642	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.875076	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.892510	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.909944	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.927379	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.944813	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.962247	0.000000	0.000000	0.400000	0.200000	0.000000
-1.743416	-21.979681	0.000000	0.000000	0.400000	0.200000	0.000000
-1.699831	-21.996897	0.000000	0.000000	0.400000	0.200000	0.000000
-1.699831	-22.013896	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.030676	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.047238	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.063801	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.080363	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.096926	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.113270	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.129397	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.145524	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.161650	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.177777	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.193903	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.210030	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.226157	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.242283	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.258410	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.274536	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.290663	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.306790	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.322916	0.000000	0.000000	0.400000	0.200000	0.000000
-1.656245	-22.339261	0.000000	0.000000	0.400000	0.200000	0.000000
-1.612660	-22.355605	0.000000	0.000000	0.400000	0.200000	0.000000
-1.569074	-22.371514	0.000000	0.000000	0.400000	0.200000	0.000000
-1.569074	-22.387205	0.000000	0.000000	0.400000	0.200000	0.000000
-1.569074	-22.402895	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.418368	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.433623	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.448878	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.464133	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.479388	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.494643	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.509897	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.525152	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.540407	0.000000	0.000000	0.400000	0.200000	0.000000
-1.525489	-22.555662	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.570699	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.585518	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.600337	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.615156	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.629975	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.644794	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.659613	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.674214	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.688598	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.702981	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.717364	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.731747	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.746130	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.760514	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.774897	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.789280	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.803663	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.818046	0.000000	0.000000	0.400000	0.200000	0.000000
-1.416525	-22.832320	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.846595	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.860978	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.875579	0.000000	0.000000	0.400000	0.200000	0.000000
-1.481904	-22.890398	0.000000	0.000000	0.400000	0.200000	0.000000
-1.438318	-22.904999	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-22.919164	0.000000	0.000000	0.400000	0.200000	0.000000
-1.394733	-22.933112	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-22.946841	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-22.960353	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-22.973864	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-22.987376	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.000887	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.014398	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.027910	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.041421	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.054933	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.068444	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.081956	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.095467	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.108979	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.122490	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.136002	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.149513	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.163025	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.176536	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.190048	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.203559	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.217071	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.230582	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.244094	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.257605	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.271116	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.284628	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.298139	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.311433	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.324509	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.337584	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.350660	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.363735	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.377029	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.390540	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.404052	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.417563	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.431075	0.000000	0.000000	0.400000	0.200000	0.000000
-1.351147	-23.444586	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.457880	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.470956	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.484031	0.000000	0.000000	0.400000	0.200000	0.000000
-1.307562	-23.497107	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.509964	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.522604	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.535244	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.547884	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.560524	0.000000	0.000000	0.400000	0.200000	0.000000
-1.263977	-23.573163	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.585585	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.597789	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.609993	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.622197	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.634401	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.646605	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.658809	0.000000	0.000000	0.400000	0.200000	0.000000
-1.220391	-23.671013	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.682999	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.694767	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.706535	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.718303	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.730071	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.741839	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.753607	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.765375	0.000000	0.000000	0.400000	0.200000	0.000000
-1.176806	-23.777143	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.788693	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.800025	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.811358	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.822690	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.834022	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.845354	0.000000	0.000000	0.400000	0.200000	0.000000
-1.133220	-23.856686	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.867801	0.000000	0.000000	0.400000	0.200000	0.000000
-1.111428	-23.878806	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.889811	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.900708	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.911604	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.922500	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.933397	0.000000	0.000000	0.400000	0.200000	0.000000
-1.089635	-23.944293	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-23.954971	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-23.965432	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-23.975892	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-23.986353	0.000000	0.000000	0.400000	0.200000	0.000000
-1.046050	-23.996813	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.007056	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.017081	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.027105	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.037130	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.047155	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.057179	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.067204	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.077228	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.087253	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.097278	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.107302	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.117327	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.127352	0.000000	0.000000	0.400000	0.200000	0.000000
-1.002464	-24.137376	0.000000	0.000000	0.400000	0.200000	0.000000
-0.958879	-24.147183	0.000000	0.000000	0.400000	0.200000	0.000000
-0.958879	-24.156772	0.000000	0.000000	0.400000	0.200000	0.000000
-0.958879	-24.166361	0.000000	0.000000	0.400000	0.200000	0.000000
-0.958879	-24.175949	0.000000	0.000000	0.400000	0.200000	0.000000
-0.958879	-24.185538	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.194909	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.204062	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.213215	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.222368	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.231521	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.240674	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.249827	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.258980	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.268133	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.277285	0.000000	0.000000	0.400000	0.200000	0.000000
-0.915293	-24.286438	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.295373	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.304090	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.312808	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.321525	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.330242	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.338959	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.347676	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.356393	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.365110	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.373827	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.382544	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.391261	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.399978	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.408695	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.417413	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.426130	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.434847	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.443564	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.452281	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.460998	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.469715	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.478432	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.487149	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.495866	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.504583	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.513300	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.522017	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.530735	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.539452	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.548169	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.556886	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.565603	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.574320	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.583037	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.591754	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.600471	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.609188	0.000000	0.000000	0.400000	0.200000	0.000000
-0.871708	-24.617905	0.000000	0.000000	0.400000	0.200000	0.000000
-0.849915	-24.626513	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.634904	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.643185	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.651466	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.659747	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.668029	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.676310	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.684591	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.692872	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.701153	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.709435	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.717716	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.725997	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.734278	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.742560	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.750841	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.759122	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.767403	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.775684	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.783966	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.792247	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.800528	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.808809	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.817091	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.825372	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.833653	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.841934	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.850216	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.858497	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.866778	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.875059	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.883340	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.891622	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.899903	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.908184	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.916465	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.924747	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.933028	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.941309	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.949590	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.957871	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.966153	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.974434	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.982715	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.990996	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-24.999278	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-25.007559	0.000000	0.000000	0.400000	0.200000	0.000000
-0.828123	-25.015840	0.000000	0.000000	0.400000	0.200000	0.000000
-0.696123	-25.015966	0.000000	0.000000	0.400000	0.200000	0.000000
-0.564830	-25.016156	0.000000	0.000000	0.400000	0.200000	0.000000
-0.443030	-25.016385	0.000000	0.000000	0.400000	0.200000	0.000000
-0.301837	-25.016610	0.000000	0.000000	0.400000	0.200000	0.000000
-0.206630	-25.016800	0.000000	0.000000	0.400000	0.200000	0.000000
-0.109323	-25.016942	0.000000	0.000000	0.400000	0.200000	0.000000
0.053963	-25.016971	0.000000	0.000000	0.400000	0.200000	0.000000
0.133677	-25.016858	0.000000	0.000000	0.400000	0.200000	0.000000
0.252777	-25.016597	0.000000	0.000000	0.400000	0.200000	0.000000
0.416063	-25.016095	0.000000	0.000000	0.400000	0.200000	0.000000
0.495777	-25.015341	0.000000	0.000000	0.400000	0.200000	0.000000
0.615177	-25.014339	0.000000	0.000000	0.400000	0.200000	0.000000
0.729777	-25.013029	0.000000	0.000000	0.400000	0.200000	0.000000
0.851577	-25.011369	0.000000	0.000000	0.400000	0.200000	0.000000
1.014563	-25.009271	0.000000	0.000000	0.400000	0.200000	0.000000
1.137563	-25.006685	0.000000	0.000000	0.400000	0.200000	0.000000
1.235170	-25.003658	0.000000	0.000000	0.400000	0.200000	0.000000
1.376363	-25.000131	0.000000	0.000000	0.400000	0.200000	0.000000
1.455777	-24.996088	0.000000	0.000000	0.400000	0.200000	0.000000
1.579977	-24.991519	0.000000	0.000000	0.400000	0.200000	0.000000
1.702977	-24.986326	0.000000	0.000000	0.400000	0.200000	0.000000
1.822377	-24.980486	0.000000	0.000000	0.400000	0.200000	0.000000
1.941777	-24.973969	0.000000	0.000000	0.400000	0.200000	0.000000
2.056377	-24.966761	0.000000	0.000000	0.400000	0.200000	0.000000
2.178477	-24.958804	0.000000	0.000000	0.400000	0.200000	0.000000
2.258192	-24.950125	0.000000	0.000000	0.400000	0.200000	0.000000
2.380592	-24.940695	0.000000	0.000000	0.400000	0.200000	0.000000
2.451307	-24.930529	0.000000	0.000000	0.400000	0.200000	0.000000
2.486236	-24.919763	0.000000	0.000000	0.400000	0.200000	0.000000
2.518465	-24.908477	0.000000	0.000000	0.400000	0.200000	0.000000
2.597880	-24.896546	0.000000	0.000000	0.400000	0.200000	0.000000
2.682094	-24.883811	0.000000	0.000000	0.400000	0.200000	0.000000
2.669238	-24.870511	0.000000	0.000000	0.400000	0.200000	0.000000
2.696667	-24.856789	0.000000	0.000000	0.400000	0.200000	0.000000
2.816367	-24.842279	0.000000	0.000000	0.400000	0.200000	0.000000
2.939667	-24.826686	0.000000	0.000000	0.400000	0.200000	0.000000
3.061467	-24.809972	0.000000	0.000000	0.400000	0.200000	0.000000
3.232167	-24.791772	0.000000	0.000000	0.400000	0.200000	0.000000
3.369867	-24.772112	0.000000	0.000000	0.400000	0.200000	0.000000
3.444482	-24.751317	0.000000	0.000000	0.400000	0.200000	0.000000
3.515196	-24.729580	0.000000	0.000000	0.400000	0.200000	0.000000
3.599411	-24.706792	0.000000	0.000000	0.400000	0.200000	0.000000
3.714011	-24.682842	0.000000	0.000000	0.400000	0.200000	0.000000
3.836411	-24.657540	0.000000	0.000000	0.400000	0.200000	0.000000
3.955511	-24.630847	0.000000	0.000000	0.400000	0.200000	0.000000
4.031626	-24.602889	0.000000	0.000000	0.400000	0.200000	0.000000
4.063255	-24.573952	0.000000	0.000000	0.400000	0.200000	0.000000
4.139069	-24.544019	0.000000	0.000000	0.400000	0.200000	0.000000
4.261769	-24.512718	0.000000	0.000000	0.400000	0.200000	0.000000
4.380869	-24.479872	0.000000	0.000000	0.400000	0.200000	0.000000
4.431999	-24.445618	0.000000	0.000000	0.400000	0.200000	0.000000
4.510513	-24.410177	0.000000	0.000000	0.400000	0.200000	0.000000
4.586328	-24.373445	0.000000	0.000000	0.400000	0.200000	0.000000
4.657342	-24.335459	0.000000	0.000000	0.400000	0.200000	0.000000
4.777042	-24.295983	0.000000	0.000000	0.400000	0.200000	0.000000
4.813472	-24.255113	0.000000	0.000000	0.400000	0.200000	0.000000
4.889586	-24.213038	0.000000	0.000000	0.400000	0.200000	0.000000
4.968401	-24.169536	0.000000	0.000000	0.400000	0.200000	0.000000
5.000630	-24.124801	0.000000	0.000000	0.400000	0.200000	0.000000
5.076145	-24.078832	0.000000	0.000000	0.400000	0.200000	0.000000
5.156159	-24.031363	0.000000	0.000000	0.400000	0.200000	0.000000
5.269859	-23.982255	0.000000	0.000000	0.400000	0.200000	0.000000
5.406659	-23.931053	0.000000	0.000000	0.400000	0.200000	0.000000
5.523959	-23.877832	0.000000	0.000000	0.400000	0.200000	0.000000
5.600074	-23.822837	0.000000	0.000000	0.400000	0.200000	0.000000
5.675888	-23.766249	0.000000	0.000000	0.400000	0.200000	0.000000
5.795288	-23.707826	0.000000	0.000000	0.400000	0.200000	0.000000
5.958574	-23.647083	0.000000	0.000000	0.400000	0.200000	0.000000
6.080674	-23.583947	0.000000	0.000000	0.400000	0.200000	0.000000
6.113203	-23.519088	0.000000	0.000000	0.400000	0.200000	0.000000
6.189018	-23.452734	0.000000	0.000000	0.400000	0.200000	0.000000
6.225147	-23.384820	0.000000	0.000000	0.400000	0.200000	0.000000
6.257376	-23.315601	0.000000	0.000000	0.400000	0.200000	0.000000
6.284805	-23.245152	0.000000	0.000000	0.400000	0.200000	0.000000
6.317334	-23.173424	0.000000	0.000000	0.400000	0.200000	0.000000
6.351964	-23.100349	0.000000	0.000000	0.400000	0.200000	0.000000
6.340307	-23.026197	0.000000	0.000000	0.400000	0.200000	0.000000
6.419122	-22.950676	0.000000	0.000000	0.400000	0.200000	0.000000
6.494637	-22.873281	0.000000	0.000000	0.400000	0.200000	0.000000
6.616437	-22.793705	0.000000	0.000000	0.400000	0.200000	0.000000
6.735837	-22.711669	0.000000	0.000000	0.400000	0.200000	0.000000
6.901522	-22.626840	0.000000	0.000000	0.400000	0.200000	0.000000
7.064207	-22.538929	0.000000	0.000000	0.400000	0.200000	0.000000
7.186007	-22.448143	0.000000	0.000000	0.400000	0.200000	0.000000
7.305107	-22.354743	0.000000	0.000000	0.400000	0.200000	0.000000
7.288651	-22.259639	0.000000	0.000000	0.400000	0.200000	0.000000
7.367466	-22.163008	0.000000	0.000000	0.400000	0.200000	0.000000
7.460380	-22.063979	0.000000	0.000000	0.400000	0.200000	0.000000
7.533795	-21.962743	0.000000	0.000000	0.400000	0.200000	0.000000
7.609610	-21.859369	0.000000	0.000000	0.400000	0.200000	0.000000
7.729310	-21.753514	0.000000	0.000000	0.400000	0.200000	0.000000
7.805424	-21.645144	0.000000	0.000000	0.400000	0.200000	0.000000
7.884539	-21.534489	0.000000	0.000000	0.400000	0.200000	0.000000
7.973553	-21.421333	0.000000	0.000000	0.400000	0.200000	0.000000
8.043668	-21.305904	0.000000	0.000000	0.400000	0.200000	0.000000
8.163068	-21.187900	0.000000	0.000000	0.400000	0.200000	0.000000
8.277368	-21.067020	0.000000	0.000000	0.400000	0.200000	0.000000
8.377975	-20.943285	0.000000	0.000000	0.400000	0.200000	0.000000
8.475283	-20.816826	0.000000	0.000000	0.400000	0.200000	0.000000
8.607583	-20.687231	0.000000	0.000000	0.400000	0.200000	0.000000
